movieId,avg_of_rating,imdbId,tmdbId
5888,3.7388451443569553,118767,20992
7561,3.4634146341463414,98061,41965
8573,3.7099056603773586,366943,29456
55,3.225922131147541,113158,97406
219,3.608695652173913,112757,6715
1417,3.09375,117364,36758
2767,3.013559322033898,120709,91076
4921,3.6096822995461424,24264,39938
5150,3.0384615384615383,124185,77955
6690,3.2676767676767677,284491,38874
7809,3.1787974683544302,162625,49320
8963,2.624,273689,12777
48522,2.7094972067039107,457495,9978
8364,3.5987654320987654,367790,28219
49220,3.0523012552301254,470765,14799
55031,3.7140845070422537,346952,14348
56012,3.6076555023923444,910873,16768
70229,2.48,837796,14833
73290,3.7926711668273865,1028532,28178
2938,3.8958333333333335,91214,48797
3631,3.0568181818181817,116661,21060
4494,1.98,101627,12702
865,3.311320754716981,114474,42758
48346,2.9692307692307693,110300,15997
118468,3.857142857142857,803038,158483
162716,3.6470588235294117,29339,72640
722,3.6035911602209945,113270,73183
1744,2.4799599198396796,120670,41417
3165,2.5641361256544504,106455,22213
3938,2.2675,84695,27475
2977,2.7160633484162897,142201,31306
3128,3.261006289308176,160513,54933
3333,3.3068181818181817,63185,54575
148652,2.2925925925925927,2479478,347969
4788,3.7861035422343323,79579,21028
26184,3.8947368421052633,62759,20873
26347,3.845029239766082,73179,43430
26746,2.778125,102614,14362
27049,3.4166666666666665,135659,15738
27134,3.3026315789473686,164961,9597
31664,3.1931818181818183,184526,10951
34520,2.4896864686468647,377818,6519
42946,3.6121794871794872,85127,21519
60904,4.08508604206501,96126,43680
72356,3.8823178016726403,1425244,24480
74580,2.7216981132075473,1273678,23172
81981,3.7450980392156863,74720,56648
82854,2.361320754716981,1320261,38745
84844,3.839712918660287,238883,20993
94405,3.288349514563107,1656190,72387
95377,3.8811369509043927,479113,13933
97065,3.4054054054054053,62453,57230
100469,2.651898734177215,1424310,98567
103655,2.7583333333333333,790736,49524
103659,3.6968503937007875,2820466,183011
104076,2.4964028776978417,2017020,77931
104419,3.573099415204678,1494772,30061
104780,3.5789473684210527,211653,49802
107069,3.6879310344827587,1091191,193756
107408,3.767857142857143,70861,37129
107412,4.1461538461538465,60584,20878
108054,3.4696969696969697,3155604,225235
109731,3.0813953488372094,1744776,47626
109850,2.9773622047244093,2369135,136797
116225,3.2,1424431,41545
117368,3.455357142857143,484439,10258
117922,3.097560975609756,2100546,79218
122888,2.8129496402877696,2638144,271969
122890,3.315711462450593,803096,68735
123180,3.75,477349,53085
127044,3.5,60400,1875
129713,3.847826086956522,94683,47985
130978,3.6875,87650,32334
131237,3.830769230769231,1595366,35428
133716,3.802325581395349,55400,42279
134083,3.6818181818181817,57694,27862
134109,3.8046875,1217565,25936
134250,3.6,56357,45210
134252,3.8627450980392157,80037,27937
135753,3.640625,68161,49106
136451,2.8448275862068964,810895,16774
140940,2.857142857142857,312403,94052
140942,3.6458333333333335,374298,53129
141816,3.619565217391304,75468,27934
141818,3.9909090909090907,186408,27935
141830,3.727272727272727,70439,57778
141836,3.8421052631578947,73442,42275
141844,3.7302631578947367,65670,31648
145994,3.926470588235294,216755,27940
146662,3.642857142857143,2065968,91417
147206,2.9615384615384617,401089,42952
147212,3.4411764705882355,211191,84774
147250,4.1,229922,127605
147262,3.1176470588235294,3451498,253192
147286,4.085714285714285,86333,127608
147300,4.083333333333333,91942,270393
147328,4.128787878787879,80263,72093
147330,3.977272727272727,79902,72095
151573,3.6470588235294117,114429,97666
151769,3.7261904761904763,189160,77294
156025,2.8877551020408165,5480340,387893
158402,3.5714285714285716,5653294,380111
159690,2.809294871794872,3949660,308531
159811,3.7758620689655173,211281,33108
160335,3.409090909090909,26094,67572
160569,2.828185328185328,3416828,278154
163072,3.627906976744186,211729,36161
163112,3.5921052631578947,211730,36163
163386,3.4166666666666665,208558,36162
164923,3.2857142857142856,37709,40470
165347,3.0526960784313726,3393786,343611
166183,3.3653846153846154,756316,77304
167370,2.6985981308411215,2094766,121856
167762,2.9166666666666665,3643216,269246
168026,3.4411764705882355,3067038,211387
170777,3.9583333333333335,216434,72215
171835,3.4,219207,41581
172155,2.0,4464702,338227
172535,3.340909090909091,1438463,41978
172577,3.8333333333333335,219233,145760
172583,3.45,3066856,213321
172585,3.5,209074,72203
172587,3.7954545454545454,1315584,77759
172589,3.526315789473684,1318414,77762
172597,2.4,152066,72211
172637,3.59375,219263,74535
172791,2.8,1322330,336484
172825,3.8333333333333335,1259772,195065
172909,3.361111111111111,201520,213313
173351,3.5,1352408,165095
125902,4.0,73686,53931
3667,1.9125874125874125,95977,80287
5559,2.8333333333333335,270480,26165
3003,3.4510309278350517,170705,8056
77181,4.0,1358383,31869
86955,3.2625,1394268,23116
6232,3.4056338028169013,60182,15347
7616,3.3531645569620254,86984,11507
26256,3.3529411764705883,67809,18287
26811,3.465909090909091,106342,18817
32518,3.1551724137931036,86308,38155
47458,3.264705882352941,103295,18672
58652,3.198529411764706,940709,13688
78898,3.689189189189189,60165,37301
79533,3.425,78915,20007
46850,3.813486370157819,492506,35199
56379,3.516260162601626,762117,33003
74582,2.7203389830508473,1220628,30128
85181,3.392156862745098,119918,14903
88468,2.6778846153846154,1213012,12819
88835,2.8425925925925926,1922612,67675
89490,3.0652173913043477,999913,64639
91515,3.142857142857143,28331,87911
5193,2.8945147679324896,80948,15310
6235,3.9380664652567976,99776,8996
57476,3.25,65542,28303
2185,3.4985549132947975,45897,30159
2210,3.7001675041876045,28212,12684
2813,3.2762237762237763,181833,51679
3096,3.9120234604105573,50738,52470
4242,3.0982142857142856,221889,15940
5116,3.3412698412698414,50306,33668
5475,4.01986301369863,65234,2721
6202,3.5481481481481483,287471,49680
6273,3.9579918032786887,42593,17057
6856,3.6911764705882355,35575,3087
7061,3.7469635627530367,31210,27972
7067,3.8158640226628897,59229,19120
7078,3.704081632653061,30287,1976
7479,3.518867924528302,36515,68440
7584,3.8723897911832945,35567,20640
7705,3.7562724014336917,45012,33575
7831,3.8463476070528966,31047,14589
7944,3.7925925925925927,58404,14703
8256,3.610655737704918,24481,31526
8518,3.489795918367347,20641,42812
8521,3.442244224422442,22835,3019
8535,3.1914285714285713,352277,15237
8711,3.675615212527964,40613,32294
25826,3.8567567567567567,27884,31773
25833,3.7745901639344264,28683,43874
25996,3.6381909547738696,47522,3111
27648,3.190058479532164,325123,15271
27664,2.746268656716418,330099,12703
30818,3.1471571906354514,363473,6478
43482,3.3513513513513513,23814,34187
47619,3.4838709677419355,40834,33792
49200,3.550561797752809,40367,61650
63808,3.6729910714285716,1068646,8841
64701,3.7732558139534884,1068649,8276
70978,3.635135135135135,92550,64544
91582,3.4285714285714284,61024,39287
127130,3.427027027027027,2872462,309245
138908,4.2,363891,181850
155874,3.270053475935829,3068194,296360
159917,3.815340909090909,5278596,376261
164859,3.9166666666666665,112985,239033
418,2.703808180535966,106379,46924
3368,3.7780612244897958,51411,12501
4704,3.5605187319884726,56059,11385
7394,3.391566265060241,59797,10338
26148,3.75,59825,3482
40973,3.2451923076923075,78492,7010
99530,3.644230769230769,1979319,127533
131444,3.5454545454545454,3029556,221732
131446,3.425531914893617,3029558,221731
134849,4.02808988764045,45708,53210
90943,3.6822916666666665,1972663,77365
4081,2.4625984251968505,92608,26477
4162,2.341743119266055,250720,39180
4524,2.932584269662921,95654,34014
4603,2.567873303167421,97500,17819
5215,2.521551724137931,81269,26179
5278,2.1052631578947367,89167,24585
5745,3.4513618677042803,82405,25113
5773,2.6866666666666665,82801,19507
6100,3.319277108433735,84329,8288
7586,3.65625,76734,633
8986,2.9885057471264367,53644,15788
25999,3.536144578313253,47677,28696
26425,3.779494382022472,79336,19827
31251,3.1295180722891565,87452,24749
32721,3.420863309352518,58947,13524
37739,3.6670103092783504,388980,15487
42730,3.5825852782764813,385726,9918
45928,3.7778355879292405,489037,13508
47644,3.5624370594159114,445990,11652
52299,3.379032258064516,419434,16018
62799,3.5240384615384617,469903,14325
70497,3.4215686274509802,1037156,12407
77421,3.1954674220963173,1336617,39053
81641,3.4280821917808217,977855,38363
83976,3.5448717948717947,1740047,63578
87660,3.901098901098901,1742683,65034
88724,3.6341463414634148,1613023,70342
90863,3.74822695035461,1113829,75964
97870,3.6158536585365852,1866249,113947
98836,3.034090909090909,1477855,87504
101070,3.7522522522522523,2258858,129112
101106,3.721875,2306745,157117
104155,3.1184210526315788,2380408,-1
105404,3.2222222222222223,2061756,196355
106332,3.725,2492916,159151
107042,3.683333333333333,3385404,238478
107354,2.9722222222222223,2505938,173301
108575,3.225806451612903,2222206,184846
109452,3.517857142857143,2852406,187028
111795,3.447712418300654,1647668,198185
114028,3.858064516129032,3169706,234200
114378,3.1578947368421053,1786751,111479
118200,3.75,3311900,277846
127146,3.606132075471698,4229236,319075
127196,3.4722222222222223,3172532,250124
131930,2.5,87830,89931
132492,3.9565217391304346,3838978,329241
141924,3.2232142857142856,3722070,328589
141926,3.4375,3065132,338928
144618,3.4482758620689653,3272570,324253
150604,2.962962962962963,2718440,272548
151455,3.6,1083452,319888
155181,3.185185185185185,2093991,301348
155659,3.335897435897436,4136084,315664
159976,3.54,995868,245913
160567,3.1671641791044776,2823054,316023
160710,2.875,2112096,372411
167564,1.9736842105263157,5666304,411873
98,2.6277777777777778,111173,45549
566,2.792207792207792,110623,11800
2543,2.76271186440678,127288,47501
2979,2.3201754385964914,172627,14484
3218,3.173076923076923,102687,47620
860,3.537275064267352,109255,159
1870,3.3267326732673266,118925,78373
3817,3.1011904761904763,117817,46754
4342,3.5239234449760763,212815,21056
70533,3.863128491620112,923811,15137
98087,2.9615384615384617,1362058,114606
103883,3.3401937046004844,1272878,136400
106873,3.725806451612903,860907,75629
107610,3.0,184197,52477
135623,3.26,3532608,256273
138212,3.0055970149253732,2106651,324670
157959,2.5454545454545454,2978102,257440
163056,3.375,4262980,315011
169982,2.9055555555555554,3717490,305470
2157,3.2934782608695654,129923,115872
716,2.933130699088146,73778,52633
2525,2.3153374233128834,80354,33518
4064,3.393048128342246,69897,22021
4863,3.651624548736462,72979,14267
4868,2.893700787401575,263101,3173
4898,2.951845906902087,234354,20794
4907,3.324468085106383,68168,23847
5412,2.5885416666666665,80097,163907
5590,3.239130434782609,70350,29515
5779,1.7242268041237114,82910,31646
6168,2.7216981132075473,85121,18587
6371,1.3554376657824934,347791,33875
6629,3.2530266343825667,45888,18573
6868,3.3141025641025643,335563,4997
7027,3.680663373323924,90022,11509
7126,3.7464788732394365,74749,32040
7272,3.3013698630136985,69332,21968
7878,3.07,94048,9698
8196,3.147577092511013,65466,5722
8527,2.9622641509433962,319531,3515
8593,3.3364779874213837,104573,16136
8900,3.2410714285714284,66550,42600
26339,3.171875,72895,19174
26488,3.0921985815602837,86356,12633
26504,3.25,87065,48677
27351,3.0217391304347827,244870,11366
27716,3.69,342492,4972
27828,3.584967320261438,374345,24860
31367,2.893719806763285,109402,10694
32392,3.097560975609756,292886,37748
48883,3.119186046511628,853096,21173
51063,3.471518987341772,425601,9958
53569,3.011111111111111,405163,17035
61301,2.7333333333333334,765430,18116
65310,2.935483870967742,462485,17287
70048,3.0,101660,69342
70500,3.4,294805,97252
73160,3.026315789473684,96142,27390
77846,3.9490616621983916,118528,12219
1444,3.4326241134751774,109949,43775
1723,2.75,117994,52537
746,3.7350299401197606,40366,26744
775,2.96474358974359,63715,41225
956,3.4882506527415145,34012,43795
962,3.397196261682243,32022,26378
964,3.399449035812672,39152,22356
1000,3.0990783410138247,115994,12241
1068,3.6661931818181817,39286,28120
1160,3.1704545454545454,25799,127973
1463,3.0913838120104438,120318,25796
1507,3.3915211970074814,119859,77223
1937,3.5728813559322035,36872,17661
2637,2.679558011049724,32818,31498
2650,2.784263959390863,34786,3074
2655,1.732484076433121,89308,29794
2661,3.205105633802817,45920,19483
2663,3.00418410041841,48215,29959
2665,3.096813725490196,49169,18158
2781,3.164102564102564,53363,26857
2784,3.364326375711575,58333,25319
2983,3.8139825218476906,59319,15247
3021,2.6152416356877324,82427,13555
3340,2.585245901639344,47898,36489
3375,3.2222222222222223,42393,25392
3486,2.4603174603174605,46907,24212
3533,3.4583333333333335,57710,27197
5560,3.6263736263736264,22599,31514
201,3.0376623376623377,114663,47939
2741,2.8567251461988303,91637,26789
3936,3.5119236883942766,36261,15855
26206,2.892857142857143,64519,40430
27550,3.52,301235,33068
27751,3.158959537572254,355987,36763
41863,3.667231638418079,419294,8053
77854,3.9622641509433962,384700,37106
110445,3.8135593220338984,1219817,38626
148114,4.125,5161392,369165
54094,3.4214285714285713,446687,11404
58876,3.183246073298429,489281,8988
68932,3.315028901734104,821642,17332
72228,3.5170068027210886,974014,30431
82499,2.8003095975232197,1341188,42888
85438,3.735372340425532,1229822,38684
85777,3.5166666666666666,810827,16140
91386,2.744949494949495,1402488,65759
3562,2.7041420118343193,144142,40562
25753,3.827830188679245,15881,1405
6559,2.956382978723404,110364,20726
7395,3.339544513457557,42327,33839
26084,3.7590855803048067,56262,13671
31617,3.409090909090909,54847,16638
31700,3.172199170124481,317132,17880
38388,3.324159021406728,380389,9763
41617,2.817073170731707,285175,14695
43556,3.007380073800738,417433,13275
48161,3.302114803625378,421206,9766
49793,3.5323943661971833,758794,11170
50158,2.9324324324324325,775539,1931
52715,2.2474747474747474,772178,13280
53859,2.721052631578947,473360,9815
53974,2.6522157996146434,762114,2959
55955,2.638328530259366,486583,5375
57522,2.35,486578,14423
58655,2.713849287169043,817538,8457
60363,2.1082251082251084,960890,13009
60516,2.455223880597015,765476,11260
63479,3.2206405693950177,1135985,13523
68941,3.1673640167364017,844708,18405
71533,2.8529411764705883,1097013,18065
73664,3.174757281553398,944834,10800
73676,3.025,485976,25676
74787,3.520408163265306,1188996,26022
79684,3.4710982658959537,437405,39414
106254,3.442857142857143,1456060,80188
144714,2.608695652173913,3862750,304372
112818,3.1600361663652805,2975578,238636
7238,3.869205298013245,52080,5055
7248,2.902173913043478,290879,27329
8832,3.37,374330,14797
55110,3.108490566037736,465436,4629
5722,3.630630630630631,82183,19123
6081,2.9915254237288136,83996,11915
26915,2.915,114733,16233
3306,3.9204035874439462,18773,28978
39869,3.687015503875969,342735,1951
107627,3.6957831325301207,2101473,169881
113829,3.6599552572706937,2756032,242090
142113,3.0,1640718,283161
136598,3.235966735966736,1524930,296099
138104,3.3917525773195876,4324302,323027
138230,3.0636363636363635,3137764,343934
5573,2.410971223021583,265808,12770
47423,3.690677966101695,468489,7859
47950,3.0921325051759836,427969,1249
49957,3.532876712328767,464049,8618
53574,3.252577319587629,473709,17320
287,3.2440119760479043,110671,131957
310,2.7735849056603774,114268,36357
767,3.534920634920635,113211,46732
2444,3.4482758620689653,120391,22913
2486,2.473333333333333,138279,125548
4462,2.4908256880733943,94593,38965
4463,2.7444444444444445,94594,47817
5057,2.852112676056338,57071,17691
5271,2.5384615384615383,273048,41756
6437,3.451219512195122,38279,18200
6600,3.080357142857143,107492,41660
7837,2.909090909090909,94596,465
8017,3.496932515337423,66730,26234
8120,3.1818181818181817,101252,43267
8776,2.638888888888889,108435,38505
25869,3.4038461538461537,33654,45978
25934,3.3768115942028984,40064,29244
26068,3.326923076923077,54890,50474
26110,3.5681818181818183,57809,37684
26359,3.6538461538461537,74084,3870
26493,3.3092105263157894,86543,29140
27147,3.0142857142857142,167752,49745
31647,3.0,294252,23132
32830,2.973684210526316,362389,14842
33380,3.0,280381,63066
33397,3.1875,96740,155325
34488,3.4347826086956523,43560,54139
34579,3.066666666666667,246404,18165
37277,2.8529411764705883,66732,27645
37957,3.1206896551724137,445161,31227
42681,3.346774193548387,33627,21735
45172,3.6639344262295084,126765,1557
46653,3.376,55719,19972
47503,3.1048387096774195,472582,2168
47634,3.503225806451613,390808,7291
48770,2.5625,324952,49481
49379,2.8333333333333335,23731,42822
51277,3.814984709480122,78243,11841
51372,2.7968036529680367,173714,26598
51498,2.6973684210526314,264323,10845
56561,3.586206896551724,819354,10884
57484,2.973684210526316,17463,32716
61215,3.2444444444444445,883995,13436
62049,3.711764705882353,48918,1984
62383,3.2697368421052633,6333,30266
66295,3.4375,1263736,85394
67405,2.975609756097561,1385824,19950
69444,2.6363636363636362,48077,37911
69788,4.0,1454902,266814
70121,2.2916666666666665,24805,53830
72090,2.4285714285714284,43251,39306
72092,3.0,48919,71171
72163,3.3,60048,38680
73668,3.5833333333333335,906783,277622
74486,3.107142857142857,790799,19311
77744,3.5,54380,36760
78321,1.8925619834710743,1498870,38570
78729,3.4849624060150375,813980,13989
79104,3.5,1235404,58781
79547,2.3076923076923075,1002561,39303
80361,2.9716981132075473,1024733,4204
80505,2.4310344827586206,1479847,37059
80729,3.440677966101695,1132193,45261
81180,2.565068493150685,1320304,42941
81451,2.1363636363636362,1411232,48015
81660,2.6956521739130435,85124,61755
81698,2.611111111111111,217978,49110
84551,3.125,1539107,102527
85177,2.7586206896551726,68152,31644
86094,3.15625,1103963,29972
86497,2.25,461892,141241
86837,2.9166666666666665,1681687,61420
87403,3.1,476519,47171
88020,2.2,1823051,63297
88181,2.5454545454545454,1652287,62522
6554,2.8823529411764706,280696,25921
6702,2.646919431279621,325258,13778
33672,3.4857549857549857,355702,9787
2636,2.5602409638554215,37099,29243
3321,2.909090909090909,235872,210307
3567,3.44300518134715,180837,19600
4693,3.2195121951219514,116604,23239
71575,3.3278688524590163,405393,4786
26999,3.1693227091633465,120131,9732
36289,2.989247311827957,133385,9564
42191,3.669398907103825,91455,13925
54908,3.003225806451613,804540,2335
79494,2.527027027027027,220016,17914
80139,2.924092409240924,1117523,14158
83803,3.809,1620446,40619
86578,3.6549295774647885,1646974,50848
89343,3.1991150442477876,873886,48572
93164,3.613013698630137,1437358,77495
93265,3.75974025974026,1630036,72213
95856,3.6288659793814433,97674,13928
98083,3.081460674157303,1753968,65851
98373,3.3308823529411766,1800741,85446
100507,3.0142276422764227,1711425,107811
100527,3.589171974522293,1702439,112949
101360,3.4894459102902373,1911644,158011
101415,3.6257225433526012,1763303,84199
103048,3.668046357615894,2179116,156700
103366,3.0879396984924625,1893256,136418
103755,3.053347280334728,1860353,77950
104245,2.7712550607287447,1691917,151960
104441,3.1212765957446806,2005374,199373
104881,3.3021680216802167,1206543,164457
104908,3.3885918003565063,2226417,91586
105755,2.6405228758169934,2193215,109091
106841,3.5073170731707317,1322269,152737
107312,2.915492957746479,249677,18269
107702,3.0387096774193547,1661382,64807
108540,3.844059405940594,1816518,126319
109189,3.580357142857143,2318092,226857
110286,3.383977900552486,2059171,155084
110809,2.8286852589641436,1686821,203739
110968,2.4948630136986303,1921064,76649
111924,3.6,2319580,209185
112091,3.467391304347826,1715336,227700
112727,2.898026315789474,2377322,184346
112788,2.603448275862069,1956620,225886
113453,3.152212389380531,1924435,193893
113604,3.4579646017699117,1355630,249164
114453,3.088235294117647,1432078,18374
114700,3.45,1745787,271397
114713,2.644385026737968,3322940,250546
115147,3.5247252747252746,1972779,239571
115216,3.2346153846153847,2720680,266285
115913,1.4375,2417650,157058
116660,3.763888888888889,2617828,167581
116770,3.15625,1858481,104329
117192,3.9675324675324677,2986512,282848
117466,3.31981981981982,1390411,205775
117545,3.542372881355932,3759416,170522
118896,3.8716666666666666,3612616,265177
122884,3.1142433234421363,3195644,280092
128620,3.8598265895953756,4226388,320007
130588,3.3625,2515030,255343
132424,3.623076923076923,2726560,228205
132632,3.4210526315789473,2483260,175112
133169,2.8181818181818183,480345,15906
133185,3.642857142857143,3547740,304410
134214,3.5653206650831355,3312830,310593
134246,3.091304347826087,3247714,334074
134775,2.8636363636363638,3672840,300168
135442,3.5256410256410255,20414,88018
135530,2.9757575757575756,3014866,302156
135633,2.6,2215457,224087
136204,3.9017094017094016,3742378,310569
139721,3.811111111111111,3149038,278236
139747,3.6129032258064515,443465,283350
139915,3.090909090909091,1725986,253344
142456,3.640939597315436,3792960,330764
142509,3.372093023255814,3072482,325348
142536,3.284313725490196,2503944,295964
142604,2.7264150943396226,3733778,290637
145839,3.529810298102981,3322364,321741
146688,3.202970297029703,1291570,339527
147370,3.2,3214310,353462
147372,3.758241758241758,4050552,317182
147374,3.9108527131782944,1998643,315623
147376,3.8341463414634145,1672218,315620
147380,3.8140243902439024,1321969,317190
147382,3.9074074074074074,1061123,335209
147384,3.9251497005988023,827573,282758
148677,3.0833333333333335,4508712,371818
148867,2.4393939393939394,4382872,326425
148888,2.3054187192118225,1608290,329833
150294,2.5265486725663715,3387542,329440
150596,3.776243093922652,4701546,371759
151315,3.2607142857142857,2869728,323675
151501,2.5714285714285716,4019560,331962
151639,3.064,3882082,321258
151645,2.2625,4552524,339547
151687,3.2928571428571427,3231054,335778
151777,3.3333333333333335,2025690,300673
152055,2.0609756097560976,3774802,346651
152059,2.9754901960784315,2652118,263341
152071,3.5180722891566263,3499096,323677
152091,2.8769716088328074,3381008,267193
152228,2.9347826086956523,3658772,373314
155743,2.776536312849162,3760922,302688
156706,2.6530612244897958,3733774,301608
157055,1.0,3562786,340187
157274,3.4910714285714284,3797868,330483
157326,3.25,2368619,333669
157407,2.5476190476190474,3212232,332411
157432,2.625,4651410,384737
157667,2.390625,4824302,353069
157957,3.25,5336902,314076
158428,2.3958333333333335,2974918,258509
159155,3.388888888888889,5354588,382088
159191,3.672222222222222,4326444,332872
159447,3.326530612244898,3174376,301804
159944,3.642857142857143,4247618,364902
160187,2.066666666666667,4061010,359790
160418,2.25,104473,70461
161650,2.2666666666666666,2932536,403119
162162,2.34375,3894312,407389
162322,3.069548872180451,3522806,278924
164141,2.803921568627451,2679552,340677
164367,3.4053030303030303,4547056,375366
5194,4.026315789473684,76276,17909
26225,3.7107843137254903,65772,2860
27370,3.5647058823529414,250491,18088
27636,3.4908256880733943,322545,4326
32902,3.435483870967742,331370,36971
46363,3.5,477877,410
48032,3.6114864864864864,419198,10846
48741,3.5785340314136125,478049,14201
50245,3.8842105263157896,69687,2204
50651,3.524137931034483,822389,13140
57845,3.7028985507246377,800099,18893
57980,3.698473282442748,945356,12167
65133,3.7859154929577463,212579,194113
66511,3.2951807228915664,1213019,30508
66762,3.5892857142857144,869994,8279
68749,2.867816091954023,1082853,21583
68886,3.4242424242424243,478724,19955
70344,3.3393939393939394,1127877,30250
73587,3.710858585858586,1244668,31175
75816,2.86734693877551,1247704,31723
76151,3.630952380952381,478338,16190
76738,3.8201219512195124,1583323,52903
77810,2.965909090909091,1111890,19173
79987,3.4402173913043477,1329457,31900
81257,3.787581699346405,1340107,44716
82726,2.6363636363636362,832517,173288
84857,3.66,1098226,14525
85344,2.1333333333333333,443584,13461
86478,2.5789473684210527,1343755,9511
88578,3.5294117647058822,1289449,45765
89074,3.21,1743720,58492
92427,2.78125,1802810,80125
92751,3.3333333333333335,1700258,53174
99549,3.0,2294729,104155
100745,3.626637554585153,2608732,50275
100843,3.7403846153846154,1954701,130739
106983,3.6052631578947367,2752200,184314
5830,3.4472361809045227,55207,18993
8147,3.648116438356164,62794,29146
26528,3.923076923076923,88727,17663
5197,2.8482142857142856,81060,27458
5448,2.403225806451613,314166,17710
5601,3.545275590551181,39111,19049
5721,3.774703557312253,82175,25773
6611,3.9797008547008548,45274,833
6988,3.541176470588235,9968,899
7051,3.1666666666666665,59903,3681
7065,3.155131264916468,4972,618
7142,2.6364503816793894,322589,10028
7227,3.7219512195121953,61122,38606
7250,3.4247104247104247,66193,20444
7619,3.853217158176944,56241,1162
8460,3.273049645390071,38116,27686
8487,3.3020833333333335,54188,19414
8642,2.8550295857988166,368975,9893
8829,2.1052631578947367,315273,44415
8982,3.706611570247934,327919,15397
9014,3.6530612244897958,37280,42401
26010,3.2028985507246377,49055,28100
26158,3.818840579710145,60802,789
26422,3.5458089668615984,79261,10654
26622,3.5,95050,49314
26903,3.9729580573951435,113824,37797
32234,3.6240601503759398,76245,42222
37844,2.8933333333333335,403455,14544
38538,3.6686746987951806,378793,15058
41226,3.75,69303,42489
44949,2.7551020408163267,453494,18276
49282,2.143939393939394,790604,9969
49389,3.3482142857142856,439,5698
49642,2.5794392523364484,488658,18147
49856,3.3660714285714284,487503,8436
52356,3.415492957746479,424908,1590
53988,3.0925925925925926,765447,6022
55100,3.039568345323741,466839,15019
55241,2.4744444444444444,419984,13257
55419,3.13855421686747,464061,41044
56508,3.5254237288135593,758784,13076
57243,3.7839673913043477,1032856,5259
58418,2.8625954198473282,455805,13196
59418,3.7027027027027026,802948,13008
59440,3.4903846153846154,482463,12586
60293,3.522504892367906,1082886,13990
60322,3.022727272727273,888693,14349
61071,3.1743002544529264,1018785,10188
70643,3.3194444444444446,976222,23367
70932,2.8727810650887573,865559,23049
71823,3.132716049382716,808399,12572
72718,3.388888888888889,1087527,29406
73681,3.577777777777778,1320082,25205
80939,3.4832535885167464,1244754,45094
83082,3.6454545454545455,1071812,33870
86815,3.4302788844621515,1596346,43959
93790,3.8308510638297872,1683526,74308
103624,3.6550802139037435,2334649,157354
111529,3.745508982035928,1684226,113833
118924,3.161392405063291,2784678,284296
3313,2.311926605504587,84395,33374
3497,3.0985576923076925,85919,1793
4617,3.2710843373493974,97731,19118
4634,3.129032258064516,98073,37146
5764,3.0451977401129944,82677,21874
5961,2.728527607361963,99160,9491
960,3.491329479768786,38300,22688
4384,3.5839694656488548,246765,55551
4737,3.541208791208791,221799,37920
81020,3.6470588235294117,1442519,19597
88977,3.625,1405810,40794
93432,3.713740458015267,1567233,64288
96071,3.9583333333333335,1612246,85593
100344,3.625698324022346,2059255,110398
101893,2.954887218045113,1595656,60281
106195,3.4394904458598727,1894476,162215
112070,3.0685714285714285,2172584,157851
113642,3.0238095238095237,2043933,157823
116781,2.671875,1247690,164251
116893,3.3684210526315788,1921149,206563
118202,3.9272727272727272,3302820,282297
118246,3.5454545454545454,2452254,246860
121190,2.826530612244898,324532,39227
121457,3.0789473684210527,217074,36251
128512,3.241638795986622,3622592,286565
128604,3.0,2101383,86835
132344,2.609375,297169,35703
134021,3.6140350877192984,2486678,259954
143444,3.2214285714285715,2056771,324807
145150,3.65625,2910904,298382
146866,3.4473684210526314,2217859,157827
147410,3.7301587301587302,3577624,321751
150696,4.111111111111111,4449576,371492
151317,3.143939393939394,3471098,312669
151597,3.6842105263157894,1618448,300792
156605,3.655,5247022,370755
160581,2.5806451612903225,2436682,333386
162842,3.08,3137630,339792
4972,2.9833333333333334,66195,42597
5439,2.81151832460733,83015,27225
7218,3.8876953125,36244,980
2101,3.1203703703703702,111271,65158
2614,2.0535714285714284,90837,28941
124867,3.1327433628318584,3878542,297556
151345,3.404040404040404,4870838,366924
108,3.036764705882353,112646,89333
178,3.3795761078998074,107447,15730
526,3.173758865248227,105032,41878
559,2.8363636363636364,107779,161158
4692,2.9726027397260273,87428,11308
4707,2.9152542372881354,102299,44414
62718,3.27720207253886,963743,12689
67168,2.9262295081967213,926063,13094
71325,2.9688796680497926,899106,25643
76147,2.7314814814814814,762105,20825
78264,2.874338624338624,1212436,34806
80222,3.2928082191780823,1193631,41233
95223,3.1216216216216215,1514041,44877
98175,2.7954545454545454,1545106,73935
99371,2.8452380952380953,1252380,44244
101260,2.8461538461538463,1579247,35558
101448,3.0,1050002,43550
104863,3.5264900662251657,1486834,212716
106138,2.806451612903226,1381418,73500
109372,2.957627118644068,1826590,222899
112303,2.991228070175439,2239832,184098
112749,2.8529411764705883,2465146,253235
113103,3.372950819672131,2626350,243683
114042,2.95,2343793,192145
137278,3.630434782608696,4135218,317144
142058,3.8066666666666666,213065,38060
25946,3.211267605633803,40876,41609
4440,3.594138543516874,67824,12481
5069,3.44831223628692,270933,68149
1825,2.7146017699115044,119905,19848
4779,3.512396694214876,270971,101860
5873,3.429411764705882,283530,17187
6288,3.5143953934740884,280477,14290
7177,3.6142433234421363,368913,14757
1662,2.883817427385892,118900,14398
3050,2.6470588235294117,172726,19052
5786,3.4473684210526314,259484,13098
6045,3.234126984126984,115781,14469
