movieId_movies_metadata,avg_of_rating,budget,director_id,top_actor_id,genres,original_language,release_date,revenue,spoken_languages,runtime,production_countries,vote_count
0086066,3.60302337398374,10000000,1776,2876,80,100,198303,33697647,100,91.0,27,293
0087469,3.690492073457856,28000000,488,3,12,100,198405,333000000,100,118.0,27,2841
0077869,3.260423506237689,4000000,16384,16270,14,100,197811,30471420,100,132.0,27,187
0085407,3.647679324894515,10000000,224,4690,27,100,198310,20766616,100,103.0,27,320
0091499,2.354181558255897,10000000,3027,2880,28,100,198607,7433663,100,97.0,27,170
0085382,2.755393996247655,5000000,21819,62001,27,100,198308,21200000,100,91.0,27,194
0087050,2.634513274336283,800000,66987,44990,18,100,198403,14000000,100,93.0,27,243
0096787,3.0435159500693483,13800000,12881,16475,18,100,198911,27100027,100,89.0,196,244
0101272,3.1914223781998348,30000000,5174,27888,27,100,199111,191502426,100,99.0,27,871
0120631,3.6337703500936462,26000000,17167,69597,18,100,199807,65705772,100,121.0,27,408
0120832,2.8133431897985584,73000000,1150,2963,80,100,199808,103891409,172,98.0,200,331
0128214,2.613636363636364,300000,130816,1771,18,100,199808,40542,100,94.0,27,1
0080388,3.815090824406148,7200000,15389,13784,80,100,198009,12729678,100,104.0,200,58
0061184,4.033479532163743,7500000,5342,3635,18,100,196606,33736689,100,131.0,27,199
0061584,3.005161023947151,18000000,2087,35321,12,100,196712,9000000,100,152.0,27,42
0078480,3.6883031301482703,1000000,70663,5049,12,100,197810,3713768,100,88.0,70,159
0084649,3.710382513661202,7000000,40345,937,14,100,198206,14665733,100,82.0,27,186
0083791,3.5640557939914164,15000000,55983,55983,14,100,198212,40577001,100,93.0,70,233
0090633,3.369573353293413,9000000,40345,40348,18,100,198611,84542002,100,80.0,27,344
0089469,3.2847643827695867,25000000,578,500,12,100,198507,15502112,100,94.0,27,282
0088128,3.6182582640634062,6500000,11505,21625,35,100,198405,23686027,100,93.0,27,455
0080801,3.6460120279996056,5000000,55668,55674,28,100,198009,60000000,82,109.0,179,251
0118661,2.1060959360426383,60000000,34682,5469,53,100,199808,48585416,100,89.0,27,205
0120703,2.6926683716965045,20000000,70777,9780,35,100,199808,37672350,100,124.0,27,24
0063522,3.740125720272394,3200000,3556,12021,27,100,196806,33395426,100,136.0,27,892
0088323,3.4977127172918574,27000000,5231,29508,18,100,198404,20158808,100,102.0,149,1031
0100240,2.483720930232558,32000000,1174031,27773,18,100,199010,16283667,100,89.0,149,193
0119517,3.1977648202138,5000000,58689,15851,18,100,199802,4710749,100,100.0,27,17
0120611,3.347557072754427,45000000,10808,10814,27,100,199808,131183530,191,120.0,27,1950
0094721,3.4727466041748034,15000000,510,16935,14,100,198802,73326666,100,92.0,27,1475
0040746,3.91044776119403,1500000,2636,854,80,100,194808,2200000,100,80.0,27,539
0074512,3.21482602118003,2000000,2636,30618,35,100,197604,7900000,100,121.0,27,86
0068611,3.5972906403940885,3500000,2636,8223,80,100,197205,12600000,100,116.0,70,162
0065112,3.049019607843137,4000000,2636,24363,28,100,196912,6000000,100,143.0,27,78
0061107,3.3325396825396827,3000000,2636,3636,9648,100,196607,13000000,100,128.0,27,120
0058329,3.524390243902439,2135161,2636,6929,80,100,196407,7000000,100,130.0,27,233
0051207,3.653579676674365,1200000,2636,4958,80,100,195612,2000000,100,105.0,27,105
0049470,3.852840259245139,2500000,2636,854,12,100,195606,10250000,62,120.0,27,276
0048750,3.633637548891786,1200000,2636,22600,35,100,195510,7000000,100,99.0,27,152
0044079,4.124958095876634,1200000,2636,12497,80,100,195106,7000000,4,101.0,27,379
0120577,2.8049555273189326,13000000,33541,11864,10402,100,199808,16757163,100,106.0,27,138
0119346,3.4675,250,126125,44905,18,100,199808,203,100,72.0,27,12
0096446,3.4535741301059,35000000,6159,11184,12,100,198805,57269863,100,126.0,27,484
0094226,3.8751418198320855,25000000,1150,1269,80,100,198706,76270454,100,119.0,27,1424
0034248,3.904746632456703,1103000,2636,2638,9648,100,194111,4500000,100,99.0,27,140
0128442,3.720299884659746,12000000,21053,1892,18,100,199809,22921898,191,121.0,27,451
0123755,3.59250262605042,250000,5877,5888,53,100,199709,501818,149,90.0,200,1101
0124879,3.459558823529412,20000000,16837,15852,35,100,199809,18253415,100,114.0,27,52
0119934,3.64622641509434,25000000,11057,8289,18,100,199809,777423,100,117.0,27,20
0092699,3.682555940750079,20000000,3388,227,35,100,198712,51249404,100,133.0,27,101
0096463,3.3515157366286927,28000000,5342,3,35,100,198812,103173635,149,114.0,27,242
0095593,3.098613595706619,10000000,16294,1160,35,100,198808,21486757,100,104.0,27,67
0084472,2.1780821917808217,800000,19707,140252,27,100,198203,7000000,100,85.0,27,8
0102558,2.0700549450549453,40000000,707,54812,35,100,199102,8479793,100,94.0,27,88
0104257,3.811847176450874,40000000,3026,500,18,100,199212,243240178,100,138.0,27,899
0107211,2.8542965573326105,38000000,7270,4135,18,100,199304,266614059,100,117.0,27,300
0120812,3.425838489091501,33000000,11091,18897,28,100,199809,244386864,100,98.0,27,1254
0118736,3.396857923497268,2000000,116653,103999,28,100,199809,124494,100,91.0,27,36
0122690,3.573657564943149,55000000,13776,380,28,100,199809,41610884,100,122.0,4,670
0146336,2.6789401238816244,14000000,59958,3128,27,100,199809,72527595,100,99.0,200,293
0100594,3.227954971857411,25000000,4956,26513,12,100,199010,2075084,62,138.0,17,51
0084787,3.8262395392783226,15000000,11770,6856,27,100,198206,19629760,100,109.0,27,1629
0105151,3.930407486377636,8000000,9789,504,35,100,199204,21706101,100,124.0,27,169
0081554,3.503193430656934,10000000,1243,1243,35,100,198009,10389003,100,89.0,27,96
0099487,3.722711513171004,20000000,510,85,14,100,199012,53000000,100,105.0,27,3731
0120587,3.2492016605460643,60000000,18863,1243,12,100,199810,171757863,100,83.0,27,1320
0120770,2.6861743912018854,17000000,58316,23659,35,100,199810,30331165,100,81.0,27,202
0120889,3.31422965716646,85000000,9198,2157,18,100,199810,71485043,100,113.0,2,596
0124102,2.273480662983425,1100000,554474,34839,27,100,199810,631221,100,86.0,27,36
0082517,3.614678899082569,11000000,14639,14639,35,100,198106,31672907,4,92.0,27,205
0104952,3.5715316615551145,11000000,21217,4517,35,100,199203,64088552,100,120.0,27,393
0086837,3.389813800657174,28000000,37710,6355,53,100,198412,40400657,100,116.0,27,290
0080678,3.897680937818552,5000000,5602,4173,18,100,198010,26010864,100,124.0,70,740
0144120,2.164813919768004,25000000,17268,1471,27,100,199810,50671850,100,89.0,200,366
0120791,3.0930196322842005,75000000,2171,18277,18,100,199810,46683377,100,104.0,27,348
0147612,3.833936469642139,3000000,66605,209,35,100,199810,2807390,100,139.0,27,197
0120157,2.862952419682798,75000000,4014,6856,28,100,199810,14567883,100,99.0,27,226
0118799,4.167062784709843,20000000,4818,9235,35,17,199712,229400000,100,116.0,17,3643
0100740,2.869333333333333,3500000,13367,102,53,100,199005,16324573,100,93.0,27,92
0120586,4.14554520651049,20000000,814,819,18,100,199810,23875127,100,119.0,27,3120
0120722,3.352299298519096,12000000,2163,18686,35,100,199810,12902790,100,100.0,27,12
0120684,3.810056449926824,10000000,15557,1327,18,100,199801,6451628,100,105.0,70,82
0133952,3.1179525222551927,70000000,9181,5292,18,100,199811,116672912,52,116.0,27,361
0120484,2.927211259831654,23000000,57370,19292,35,100,199811,185991646,100,90.0,27,521
0127536,3.849534146575737,30000000,37630,112,18,100,199809,82150642,4,124.0,27,346
0130018,2.1239709917679344,65000000,33279,33259,27,100,199811,40002112,100,100.0,27,381
0119643,3.322573224965496,90000000,769,287,14,100,199811,142940100,100,178.0,27,1174
0089941,3.5179977502812148,9000000,58728,10127,28,100,198511,7936012,100,111.0,112,129
0091954,3.548118811881188,4000000,31493,64,18,100,198611,2826523,100,111.0,70,106
0120660,3.553697133524808,90000000,893,2888,28,100,199811,250649836,100,132.0,27,1266
0134067,2.674113009198423,30000000,86439,2395,16,100,199811,100491683,100,79.0,27,149
0120623,3.5814566559038705,120000000,7879,1979,12,100,199811,363258859,100,95.0,27,2379
0140888,4.081793687451886,2900000,8574,10055,18,120,199801,5596708,120,113.0,186,132
0069089,3.3037205770690963,12000,10367,10369,27,100,197203,6000000,100,93.0,27,111
0087344,2.6580928481806776,2000000,1178751,72398,28,39,198412,4100000,100,87.0,27,34
0024216,3.474087233521196,672000,3238,3243,28,100,193304,10000000,100,100.0,27,346
0074751,2.813728454792864,23000000,6778,1229,12,100,197609,90614445,100,134.0,27,179
0091344,1.7866666666666666,10000000,6778,1229,28,100,198611,4711220,100,105.0,27,29
0089017,2.929655870445344,5000000,53861,3125,35,100,198503,27400000,100,104.0,27,99
0089155,3.426979865771812,8000000,12964,54812,35,100,198505,59612888,100,98.0,27,210
0097366,2.878140703517588,8045760,12964,54812,35,100,198903,35150960,100,95.0,27,98
0089893,2.4505797901711763,17900000,2087,1100,12,100,198504,6948633,100,89.0,40,211
0091541,2.8940667787653136,10000000,24318,31,35,100,198603,54999651,100,91.0,27,288
0090264,3.181773032033772,30000000,10179,10222,12,100,198505,152427960,100,131.0,4,515
0087928,2.9559359067734885,4500000,28904,26472,35,100,198403,146198896,100,96.0,27,614
0120595,2.926335028607756,90000000,20629,2505,12,100,199811,69131860,100,92.0,14,312
0119304,2.539003759398496,15000000,15002,69597,18,100,199811,10443316,100,93.0,27,32
0165494,1.628440366972477,3500000,109004,94743,35,100,199811,9247881,100,90.0,27,13
0124198,2.8466159391269525,30000000,36602,15277,35,100,199809,9898412,100,100.0,27,182
0155975,2.8227520827348465,60000000,5216,4937,27,100,199812,37141130,100,105.0,27,233
0120844,3.191232849071832,70000000,2388,2387,878,100,199812,118000000,100,103.0,27,402
0120794,3.428946053946054,70000000,59803,5576,12,100,199812,218613188,81,99.0,27,847
0128445,3.8395848731214586,9000000,5655,17881,35,100,199809,17096053,4,93.0,27,688
0138097,3.813487310024706,25000000,18844,12763,10749,100,199812,289317794,100,122.0,27,831
0089961,2.750982961992136,50000000,16187,56819,10751,100,198510,23717291,100,108.0,27,58
0089880,2.841395112016293,44000000,16566,16483,28,100,198505,300400432,100,96.0,27,884
0083944,3.5619437266724088,15000000,16544,16483,28,100,198210,125212904,100,93.0,27,1523
0095956,2.4769248881563457,63000000,16589,16483,28,100,198805,189015611,100,102.0,27,703
0089370,3.141281138790036,25000000,21819,3392,28,100,198512,96773200,62,106.0,27,289
0088011,3.4674055613851,10000000,24,3392,28,100,198403,86572238,4,106.0,184,477
0094890,2.500494071146245,17500000,40549,18156,35,100,198809,25024919,100,116.0,27,103
0079817,3.1669764560099134,7000000,16483,16483,18,100,197906,200182160,100,119.0,27,948
0084602,2.9496355202120608,17000000,16483,16483,18,100,198205,270000000,100,99.0,27,894
0089927,2.8630475541162435,31000000,16483,16483,18,100,198511,300473716,100,91.0,27,984
0100507,2.27658303464755,42000000,16513,16483,18,100,199010,119946358,100,104.0,27,688
0088930,3.4834608030592733,15000000,21217,39015,35,100,198512,14643997,4,94.0,27,377
0087538,3.3125,8000000,16513,2877,18,100,198406,90815558,100,126.0,27,913
0091326,2.653781630085279,113,16513,2877,12,100,198606,115103979,100,113.0,27,457
0097958,3.608813850336243,27000000,34682,54812,35,100,198912,71320000,100,97.0,27,668
0128853,3.178229494141183,65000000,9248,31,35,100,199812,250821495,100,119.0,27,859
0120863,3.422393899869569,52000000,30715,2228,18,100,199812,98126565,100,170.0,200,793
0133751,2.849226234340457,15000000,2294,22123,27,100,199812,40283321,100,104.0,27,500
0129290,3.1705111402359107,50000000,4499,2157,35,100,199812,202292902,100,115.0,27,863
0120633,3.341262473891854,70000000,2260,8891,18,120,199803,56702901,100,115.0,27,113
0120857,3.40021536252692,12000000,24657,38225,35,100,199903,21001563,100,117.0,70,32
0118564,3.563268892794376,6000000,1035,1733,18,100,199708,6330054,100,114.0,27,56
0145734,3.54176245210728,20000000,12227,12214,18,100,199812,3970078,100,121.0,27,49
0120458,2.3811528497409324,75000000,58338,8944,27,100,199901,14010690,100,99.0,27,151
0091225,2.131702495675809,37000000,686,1063,35,100,198608,37962774,100,110.0,27,227
0051622,3.314892566065695,700000,70565,10226,18,100,195807,3000000,100,94.0,27,129
0091064,3.4038429955657743,15000000,224,4785,27,100,198608,60629159,100,96.0,200,1038
0090660,2.510869565217391,12000000,67753,7180,28,100,198608,15945534,100,88.0,27,46
0072271,3.2608350951374208,85000,10051,27798,27,100,197410,30859000,100,83.0,27,617
0092076,2.3107549120992763,4700000,10051,2778,27,100,198608,8025872,100,101.0,27,142
0110978,1.7592295345104334,600000,27797,9137,27,100,199401,185898,100,95.0,27,96
0091605,3.8732943469785575,20000000,2352,738,18,100,198609,77200000,100,130.0,4,739
0091738,3.1724619289340104,18000000,1776,2963,35,100,198610,41382841,100,103.0,27,138
0090555,3.1261238581601094,5000000,58453,57147,12,100,198609,328203506,100,97.0,14,512
0090863,3.433935629587804,13800000,1032,3636,18,100,198610,52293982,100,119.0,27,297
0091187,3.2858114233907525,15000000,190,190,28,100,198612,42724017,52,130.0,27,270
0160862,3.005050505050505,10000000,64815,33260,35,100,199901,103166989,100,95.0,27,425
0163984,2.363247863247864,7300,40223,44464,28,100,199810,13674,100,87.0,27,3
0054167,3.779237288135593,150000,68424,6251,27,100,196004,83957,100,101.0,70,148
0120784,3.407056263599627,90000000,4723,2461,18,100,199902,161626121,100,100.0,27,557
0145893,2.722518676627535,6000000,18679,11863,35,100,199902,4398989,4,95.0,27,52
0124298,3.21905630271256,35000000,28904,18269,35,100,199902,40263020,123,112.0,27,247
0139462,2.901183970856102,80000000,46085,1269,10749,100,199902,118880016,100,131.0,27,198
0120764,2.353326612903226,65000000,18281,8447,35,100,199902,36850101,100,94.0,27,81
0155776,2.709205020920502,3000000,239418,16850,35,100,199901,3076820,100,87.0,27,93
0151804,3.9781992057703217,10000000,17403,17402,35,100,199902,12827813,100,89.0,27,1068
0137338,2.9158823529411766,6000000,3191,880,35,100,199902,6852450,100,101.0,27,44
0134273,2.975069847410273,40000000,5572,2963,53,100,199902,96618699,100,123.0,27,479
0098084,3.017426273458445,11500000,56263,56265,18,100,198904,57469467,100,103.0,27,417
0105128,2.1294117647058823,8000000,56263,820,27,100,199208,17092453,100,100.0,27,107
0106557,1.891566265060241,900000,102709,102714,27,100,199301,6980986,100,92.0,27,50
0065377,3.0495742092457423,10000000,24939,13784,28,100,197003,100489151,17,137.0,27,89
0071110,2.5748344370860927,3000000,30422,10017,28,100,197410,47000000,100,107.0,27,79
0075648,2.4913669064748203,6000000,52094,3151,28,100,197703,30000000,100,114.0,27,69
0072308,3.00607476635514,14000000,6778,13565,28,100,197412,116000000,100,159.0,27,230
0074812,3.42760736196319,9000000,20412,13919,12,100,197606,25000000,100,119.0,27,272
0063442,3.6045845272206303,5800000,13265,10017,878,100,196802,33395426,100,112.0,27,958
0065462,2.9071322436849925,3000000,18635,18643,12,100,197005,18999718,100,95.0,27,370
0069768,2.7869835628609505,1700000,18669,7505,28,100,197306,8844595,100,93.0,27,220
0068408,2.82426873857404,1700000,18669,7505,28,100,197206,9700000,100,88.0,27,243
0067065,3.030556924593396,2500000,9108,7505,28,100,197105,12348905,100,98.0,27,270
0071455,2.6706349206349205,7000000,19457,10017,28,100,197411,79666653,100,123.0,27,76
0078740,2.0517241379310347,14000000,40187,15135,28,100,197908,13015688,100,123.0,27,45
0122933,3.249398593634345,80000000,1524,380,35,100,199903,176885658,100,103.0,14,512
0142192,2.985551663747811,25000000,15890,13240,28,100,199903,15156200,161,110.0,27,60
0139134,3.290441873696188,10500000,11873,11863,18,100,199903,75902208,108,97.0,27,848
0120735,4.010809839264623,1350000,956,973,35,100,199803,3897569,100,105.0,70,1671
0120646,3.004072398190045,38000000,140354,1160,18,100,199903,28121100,100,106.0,27,58
0144814,2.23853711790393,21000000,102634,51390,27,100,199903,17762705,100,104.0,27,79
0094964,3.49724034119418,13000000,224,16940,18,100,198809,8038508,100,115.0,200,176
0118665,1.73279098873592,12000000,12698,3391,878,100,199903,36450736,100,97.0,27,75
0141098,2.7336785231877534,75000000,18320,18277,10749,100,199903,93888180,100,105.0,27,141
0160429,2.618937644341801,25000000,107274,8436,16,100,199903,12000000,100,87.0,27,23
0049408,3.749020059949274,4550000,80570,20141,18,100,195606,21300000,100,133.0,27,103
0120757,2.1547997457088366,50000000,324,6194,28,100,199903,13260050,100,92.0,27,37
0133093,4.154098255515649,63000000,9340,6384,28,100,199903,463517383,100,136.0,14,9079
0147800,3.515108497262218,16000000,40243,1810,35,100,199903,53478166,100,97.0,27,1768
0129280,2.633102580239144,75000000,54967,67773,35,100,199904,29000000,100,90.0,27,46
0154506,3.7729468599033815,6000,525,70230,80,100,199809,48482,100,69.0,70,363
0139239,3.671448378839591,6500000,11694,98,80,100,199904,28451622,100,98.0,27,198
0151738,3.0576650300054555,25000000,1215,69597,10749,100,199904,84565230,100,107.0,27,378
0105399,3.0790378006872854,10000000,26760,18897,35,161,199201,8359717,161,89.0,71,72
0126250,3.618768328445748,10000000,9789,515,35,100,199901,10920544,100,118.0,27,35
0123964,2.9710216110019645,80000000,34849,776,35,100,199904,73345029,100,108.0,27,179
0125659,3.889411354928596,2900000,19840,17093,18,52,199712,368234,52,117.0,52,211
0120836,2.534416826003824,1,88060,60950,35,100,199904,100,100,95.0,27,26
0120907,3.3447492290212626,15000000,224,10431,28,100,199904,2856712,100,97.0,200,487
0137494,3.165941025133584,66000000,15148,738,10749,100,199904,212404396,100,112.0,70,613
0138510,2.769721303731696,25000000,50719,50398,53,100,199904,4152230,100,92.0,27,183
0037913,3.932062966031483,1453000,4109,31550,80,100,194509,5638000,100,111.0,27,81
0087799,3.0491909385113267,3000000,68381,55266,35,100,198411,14418922,100,95.0,27,94
0099422,2.72866599510721,47000000,6449,6449,12,100,199006,103738726,100,103.0,27,258
0120616,3.1814535614187687,80000000,7775,18269,12,100,199904,415885488,100,124.0,27,2796
0118826,3.8351729212656367,786675,42378,75889,18,100,199704,861789,100,85.0,14,69
0138414,3.5977198697068404,1500000,40439,40059,35,100,199805,870751,100,99.0,27,29
0120915,3.086590155714644,115000000,1,3896,12,100,199905,924317558,100,136.0,27,4526
0078346,3.380818176535534,55000000,7187,20006,28,100,197812,300218018,100,143.0,70,1042
0081573,3.0929506545820744,54000000,10586,193,28,100,198012,190458706,100,127.0,70,642
0086393,2.4816347646145887,39000000,10586,20006,35,100,198306,75850624,100,125.0,70,500
0094074,2.071317829457364,17000000,64508,20006,28,100,198707,19300000,100,90.0,70,327
0021814,3.692099792099792,355000,1496,1547,27,100,193102,1012189,100,72.0,27,254
0021884,3.815394566623545,291000,2917,2923,18,100,193111,12000000,100,71.0,27,295
0073629,3.336818328493062,1200000,13484,13472,35,100,197508,112892319,100,100.0,70,703
0084156,3.238636363636364,5000000,81186,707,35,100,198212,2091037,100,80.0,27,12
0046534,3.542463590103527,2000000,51000,56442,27,100,195308,2000000,172,85.0,27,172
0125439,3.452239092831059,42000000,7017,1204,10749,100,199905,363889678,100,124.0,70,1309
0139809,3.312392611683849,16000000,15361,14886,53,100,199904,18564088,100,100.0,27,381
0145660,3.1940367626104305,33000000,6737,12073,12,100,199906,310940086,149,95.0,27,1034
0120802,3.8767864876569935,18000000,78012,96974,18,100,199809,9495408,100,131.0,200,101
0120855,3.465273816314889,150000000,15775,3417,12,100,199906,448000000,100,88.0,27,1715
0144214,3.094003241491086,60000000,12786,8891,80,100,199906,149705852,100,116.0,149,209
0122541,3.744670542635659,14000000,56710,112,18,100,199904,18535191,100,97.0,70,47
0130827,3.979886324660689,1530000,1071,679,28,149,199808,7267585,149,81.0,149,672
0142342,3.116386925795053,34200000,17494,19292,35,100,199906,234801895,100,93.0,27,898
0119038,3.807391613361762,12500000,38507,21177,35,4,199804,78599508,4,80.0,4,408
0099052,2.76162206307325,31000000,664,8447,35,100,199008,53208180,100,103.0,27,445
0120891,2.322513128853033,170000000,5174,2888,28,100,199906,222104681,100,106.0,27,1042
0163651,3.307479376718607,11000000,3288,21593,35,100,199907,235483004,100,95.0,27,2358
0158811,3.0828502415458936,24000000,49903,64180,14,100,199907,16290976,100,87.0,27,94
0185937,2.886137723204246,60000,26849,26853,27,100,199907,248000000,100,81.0,27,1090
0120663,3.2328912171199287,65000000,240,500,9648,100,199907,162091208,100,159.0,70,1266
0139414,2.523432343234324,27000000,58712,8984,27,100,199907,56870414,100,82.0,27,251
0161100,3.207062600321027,6000000,51866,4987,35,100,199907,25059640,100,106.0,27,34
0087332,3.747240455655962,30000000,8858,1532,35,100,198406,295212467,100,107.0,27,2431
0097428,3.015588739784078,37000000,8858,1532,35,100,198906,215394738,100,108.0,27,1131
0157503,3.1752815477909326,10000000,59412,205,35,100,199907,10571408,100,98.0,27,88
0171363,2.4826357155913,80000000,2209,3896,27,100,199907,91188905,100,113.0,27,374
0162710,3.5958806818181817,450000,19228,19149,35,100,199907,2049595,100,89.0,27,24
0149261,2.688776073281095,60000000,16938,11155,28,100,199907,73648228,100,105.0,14,616
0132347,3.0362899086336106,68000000,59646,7399,12,100,199908,29762011,100,121.0,27,255
0163187,2.873806740697448,70000000,1201,1204,35,100,199907,309457509,100,116.0,27,472
0054331,3.836766487796434,12000000,240,2090,28,100,196010,60000000,100,197.0,27,472
0056193,3.8135593220338975,2000000,240,2091,18,100,196206,9250000,100,153.0,70,409
0072684,3.8239533287577214,11000000,240,31070,18,100,197512,20000000,149,184.0,70,521
0096378,2.417981072555205,1884000,29009,4785,10749,100,198808,1883811,100,99.0,51,10
0091129,2.881314312441534,25000000,12964,776,28,100,198612,79817939,172,94.0,27,311
0088939,3.7311191992720656,15000000,488,2395,18,100,198512,146292009,100,154.0,27,345
0091613,3.313131313131313,2000000,55264,121276,18,100,198612,1301121,100,111.0,27,2
0091530,3.793024147182829,24500000,8965,380,12,100,198609,17218023,100,126.0,4,295
0091419,3.282168747482884,25000000,7908,8872,27,100,198612,38748395,100,94.0,27,389
0144168,3.279256171849952,13000000,41549,205,35,100,199908,27500000,100,94.0,200,67
0129167,3.842239667076516,70000000,7087,116027,12,100,199908,23159305,100,86.0,27,1470
0167404,4.021281953145459,40000000,11614,62,9648,100,199908,672806292,123,107.0,27,3223
0155267,3.493805183708345,48000000,1090,517,18,100,199908,124305181,100,113.0,27,349
0120620,3.0074243289548828,25000000,42171,6194,18,100,199908,13000000,100,100.0,27,115
0165710,3.1685242978154258,6500000,50583,4133,35,100,199908,4217115,100,95.0,27,102
0113965,2.4927184466019416,6400000,27339,28412,53,100,199510,6,100,86.0,27,31
0057449,3.2263374485596708,350000,102429,1905,35,100,196301,1499275,100,86.0,27,56
0055304,3.383720930232558,200000,102429,1905,14,100,196108,2000000,100,80.0,27,67
0077394,2.9041811846689893,6800000,9108,8252,28,100,197806,26518355,100,107.0,27,170
0080339,3.7876934313233215,3500000,12936,14416,35,100,198007,83453539,100,88.0,27,1104
0118604,2.6583403895004234,22000000,58384,16857,27,100,199712,26570463,100,105.0,4,154
0085995,3.762929829466033,15000000,1524,54812,35,100,198307,61399552,100,98.0,27,412
0094737,3.610870148452871,18000000,14911,31,14,100,198806,151668774,100,104.0,27,1022
0107798,3.3583044982698964,45000000,6349,1204,18,100,199312,195268056,100,141.0,27,377
0133046,2.4732945531464834,13000000,26458,15735,35,100,199908,8946237,100,96.0,27,94
0176269,1.8752635277582568,45000000,18889,15111,28,100,199908,10667893,100,82.0,27,138
0160401,3.0058479532163744,7000000,28741,4987,18,100,199908,14011454,17,97.0,27,18
0120657,3.124469036440868,160000000,1090,3131,12,100,199908,61698899,100,102.0,27,524
0138304,2.4937822262663025,75000000,29524,85,18,100,199908,19598588,100,109.0,27,263
0163579,2.328685258964144,70000000,22100,9777,28,100,199909,11263966,100,101.0,27,30
0125971,3.248020158387329,7000000,77076,52647,10749,100,199908,7292175,100,96.0,27,30
0145531,3.0331654072208227,29000000,11809,4687,27,100,199909,50041732,100,103.0,27,248
0164181,3.50842865743528,12000000,508,4724,27,100,199909,21133087,100,99.0,27,334
0088146,3.770258236865539,6000000,13563,95621,18,100,198409,21821347,100,101.0,27,54
0169547,4.1307037094628445,15000000,39,1979,18,100,199909,356296601,100,122.0,27,3438
0088178,4.099127182044888,1200000,16294,3078,99,100,198411,4978922,100,88.0,27,47
0181316,3.0928538916704595,65000000,56911,78029,28,100,199909,117758500,100,93.0,149,359
0080491,2.604257167680278,17500000,58021,56890,18,100,197901,23438120,100,156.0,17,147
0058182,3.820841341020713,560000,10586,10592,35,100,196407,12299668,100,88.0,70,172
0077280,3.6019714479945617,1200000,54590,2048,18,100,197805,14363400,100,113.0,27,33
0089175,3.341845493562232,9000000,64796,14541,27,100,198508,24922237,100,106.0,27,279
0068473,3.776291512915129,2000000,19665,10127,18,100,197207,46122355,100,109.0,27,441
0082348,3.55870472599973,11000000,19665,31431,14,100,198104,34967437,100,140.0,70,241
0111419,2.7905027932960893,28000000,12881,63978,16,100,199403,11373501,100,87.0,196,117
0073812,3.074328030718596,5000000,32327,936,18,100,197503,34251525,100,111.0,70,69
0150377,3.2045063454506346,70000000,5696,2176,80,100,199909,177841558,100,105.0,200,282
0160338,3.2667814113597244,2600000,36805,98,18,100,199909,614202,100,104.0,27,9
0164114,2.813043478260869,8000000,79656,78501,18,100,199910,22593409,100,91.0,27,62
0134618,3.306531420089065,28000000,6737,934,18,100,199910,8888143,100,119.0,200,71
0120188,3.5859872611464967,75000000,17883,1461,28,100,199909,108000000,100,114.0,27,709
0162360,3.378453038674033,1700000,942084,18324,35,100,199912,1943649,100,98.0,27,39
0106664,2.799864314789688,15000000,14999,16327,9648,100,199304,10611160,100,122.0,27,91
0095652,2.6952479338842976,7000000,14999,37203,53,100,198807,5344577,100,113.0,27,58
0079714,3.181956411556006,300000,58245,79584,27,100,197903,11988469,100,89.0,27,166
0086154,2.552545155993432,5000000,29471,7301,27,100,198306,34725000,100,113.0,27,128
0156934,2.4323873121869783,64000000,2226,3,18,100,199910,74608570,100,133.0,27,63
0171804,3.78454034566854,2000000,2836,448,80,100,199909,11540607,100,118.0,27,360
0165854,3.6247555183012015,10000000,1884,28641,28,100,199905,3193102,100,89.0,27,110
0086200,3.4914179104477614,6200000,57383,500,35,100,198308,63541777,149,98.0,27,340
0100802,3.591539763113367,65000000,10491,1100,28,100,199006,261317921,100,113.0,27,1745
0091042,3.9269283300984834,6000000,11505,4756,35,100,198606,70136369,100,103.0,27,1340
0086617,3.910173528411024,6000000,2690,2461,10752,100,198212,1317657,100,115.0,14,84
0068699,3.829989440337909,5500000,190,190,37,100,197304,15700000,100,105.0,27,284
0061747,3.6352272727272728,1800000,18635,190,37,100,196807,6800000,100,114.0,27,197
0082979,3.502021563342318,32000000,6449,6449,18,100,198112,40382659,149,195.0,27,70
0046126,3.476937269372694,1250000,37360,3149,80,100,195301,8500000,100,92.0,27,84
0052225,3.538248847926268,6000000,86051,29327,10402,100,195803,36800000,100,157.0,27,29
0085549,2.981477373558119,4000000,7270,3130,18,100,198304,92921203,100,95.0,27,313
0061578,3.816699123661149,5400000,18392,18391,28,100,196706,45300000,123,150.0,70,309
0058150,3.728412049088881,2500000,9915,738,12,100,196409,124881062,16,110.0,70,1005
0057076,3.6905127599243857,2000000,9855,738,28,100,196310,78898765,100,115.0,70,773
0055928,3.670077628793225,950000,9855,738,12,100,196210,59600000,100,110.0,70,953
0080453,2.58315814062135,4500000,8876,15110,10749,100,198007,58853106,100,104.0,27,422
0058461,3.940866361788618,200000,4385,190,37,17,196409,14500000,17,99.0,17,909
0119256,3.723630831643002,3000000,4762,4492,18,100,199602,222559,100,96.0,27,177
0104431,2.6114634719285883,18000000,10965,11510,35,100,199211,358991681,100,120.0,27,2459
0094008,3.1482254697286014,17000000,578,13022,80,100,198710,10278549,100,106.0,27,38
0017423,3.037037037037037,463455,30833,100047,18,100,192605,966878,100,84.0,27,9
